CondUnitBaaNDataID,CondUnitModelID,CompressorHP,CondType,CondTypeDesc,AppTempDesc,RefType,RefTypeDesc,AWEFPassOrFail,AWEFRating
1,1,10,0,Standard,M,S,R404A,PASS,8.856
2,2,15,0,Standard,M,S,R404A,PASS,8.472
3,3,20,0,Standard,M,S,R404A,PASS,8.39
4,4,25,0,Standard,M,S,R404A,PASS,9.054
5,5,30,0,Standard,M,S,R404A,PASS,8.792
6,6,35,0,Standard,M,S,R404A,PASS,8.924
7,7,40,0,Standard,M,S,R404A,PASS,8.402
8,16,10,1,Oversized,M,S,R404A,PASS,8.637
9,17,15,1,Oversized,M,S,R404A,PASS,8.921
10,18,20,1,Oversized,M,S,R404A,PASS,9.013
11,19,25,1,Oversized,M,S,R404A,PASS,9.229
12,20,30,1,Oversized,M,S,R404A,PASS,8.936
13,21,35,1,Oversized,M,S,R404A,PASS,9.07
14,22,40,1,Oversized,M,S,R404A,PASS,8.892
15,31,10,2,Title 24 Compliant,M,S,R404A,PASS,9.128
16,32,15,2,Title 24 Compliant,M,S,R404A,PASS,9.091
17,33,20,2,Title 24 Compliant,M,S,R404A,PASS,9.266
18,34,25,2,Title 24 Compliant,M,S,R404A,PASS,9.33
19,35,30,2,Title 24 Compliant,M,S,R404A,PASS,8.907
20,36,35,2,Title 24 Compliant,M,S,R404A,PASS,9.186
21,43,10,0,Standard,M,S,R404A,PASS,8.489
22,44,15,0,Standard,M,S,R404A,PASS,8.392
23,45,20,0,Standard,M,S,R404A,PASS,8.317
24,46,25,0,Standard,M,S,R404A,PASS,8.586
25,47,30,0,Standard,M,S,R404A,PASS,8.387
26,48,35,0,Standard,M,S,R404A,PASS,8.605
27,49,40,0,Standard,M,S,R404A,PASS,8.149
28,58,10,1,Oversized,M,S,R404A,PASS,8.451
29,59,15,1,Oversized,M,S,R404A,PASS,8.907
30,60,20,1,Oversized,M,S,R404A,PASS,8.891
31,61,25,1,Oversized,M,S,R404A,PASS,8.792
32,62,30,1,Oversized,M,S,R404A,PASS,8.557
33,63,35,1,Oversized,M,S,R404A,PASS,8.774
34,64,40,1,Oversized,M,S,R404A,PASS,8.659
35,73,10,2,Title 24 Compliant,M,S,R404A,PASS,8.801
36,74,15,2,Title 24 Compliant,M,S,R404A,PASS,9.108
37,75,20,2,Title 24 Compliant,M,S,R404A,PASS,9.118
38,76,25,2,Title 24 Compliant,M,S,R404A,PASS,8.855
39,77,30,2,Title 24 Compliant,M,S,R404A,PASS,8.501
40,78,35,2,Title 24 Compliant,M,S,R404A,PASS,8.865
41,85,10,0,Standard,M,S,R404A,PASS,8.656
42,86,15,0,Standard,M,S,R404A,PASS,8.508
43,87,20,0,Standard,M,S,R404A,PASS,8.419
44,88,25,0,Standard,M,S,R404A,PASS,8.762
45,89,30,0,Standard,M,S,R404A,PASS,8.726
46,90,35,0,Standard,M,S,R404A,PASS,8.718
47,91,40,0,Standard,M,S,R404A,PASS,8.411
48,100,10,1,Oversized,M,S,R404A,PASS,8.581
49,101,15,1,Oversized,M,S,R404A,PASS,9.017
50,102,20,1,Oversized,M,S,R404A,PASS,8.984
51,103,25,1,Oversized,M,S,R404A,PASS,8.932
52,104,30,1,Oversized,M,S,R404A,PASS,8.844
53,105,35,1,Oversized,M,S,R404A,PASS,8.869
54,106,40,1,Oversized,M,S,R404A,PASS,8.857
55,115,10,2,Title 24 Compliant,M,S,R404A,PASS,8.961
56,116,15,2,Title 24 Compliant,M,S,R404A,PASS,9.213
57,117,20,2,Title 24 Compliant,M,S,R404A,PASS,9.207
58,118,25,2,Title 24 Compliant,M,S,R404A,PASS,9.022
59,119,30,2,Title 24 Compliant,M,S,R404A,PASS,8.834
60,120,35,2,Title 24 Compliant,M,S,R404A,PASS,8.972
61,127,10,0,Standard,M,S,R404A,Exempt,0
62,128,15,0,Standard,M,S,R404A,Exempt,0
63,129,16,0,Standard,M,S,R404A,Exempt,0
64,130,18,0,Standard,M,S,R404A,Exempt,0
65,131,20,0,Standard,M,S,R404A,Exempt,0
66,132,24,0,Standard,M,S,R404A,Exempt,0
67,133,30,0,Standard,M,S,R404A,Exempt,0
68,134,40,0,Standard,M,S,R404A,Exempt,0
69,135,50,0,Standard,M,S,R404A,Exempt,0
70,136,60,0,Standard,M,S,R404A,Exempt,0
71,137,70,0,Standard,M,S,R404A,Exempt,0
72,138,80,0,Standard,M,S,R404A,Exempt,0
73,147,10,1,Oversized,M,S,R404A,Exempt,0
74,148,15,1,Oversized,M,S,R404A,Exempt,0
75,149,16,1,Oversized,M,S,R404A,Exempt,0
76,150,18,1,Oversized,M,S,R404A,Exempt,0
77,151,20,1,Oversized,M,S,R404A,Exempt,0
78,152,24,1,Oversized,M,S,R404A,Exempt,0
79,153,30,1,Oversized,M,S,R404A,Exempt,0
80,154,40,1,Oversized,M,S,R404A,Exempt,0
81,155,50,1,Oversized,M,S,R404A,Exempt,0
82,156,60,1,Oversized,M,S,R404A,Exempt,0
83,157,70,1,Oversized,M,S,R404A,Exempt,0
84,158,80,1,Oversized,M,S,R404A,Exempt,0
85,167,16,2,Title 24 Compliant,M,S,R404A,Exempt,0
86,168,20,2,Title 24 Compliant,M,S,R404A,Exempt,0
87,169,40,2,Title 24 Compliant,M,S,R404A,Exempt,0
88,170,70,2,Title 24 Compliant,M,S,R404A,Exempt,0
89,173,10,0,Standard,M,S,R404A,Exempt,0
90,174,15,0,Standard,M,S,R404A,Exempt,0
91,175,16,0,Standard,M,S,R404A,Exempt,0
92,176,18,0,Standard,M,S,R404A,Exempt,0
93,177,20,0,Standard,M,S,R404A,Exempt,0
94,178,24,0,Standard,M,S,R404A,Exempt,0
95,179,30,0,Standard,M,S,R404A,Exempt,0
96,180,40,0,Standard,M,S,R404A,Exempt,0
97,181,50,0,Standard,M,S,R404A,Exempt,0
98,182,60,0,Standard,M,S,R404A,Exempt,0
99,183,70,0,Standard,M,S,R404A,Exempt,0
100,184,80,0,Standard,M,S,R404A,Exempt,0
101,193,10,1,Oversized,M,S,R404A,Exempt,0
102,194,15,1,Oversized,M,S,R404A,Exempt,0
103,195,16,1,Oversized,M,S,R404A,Exempt,0
104,196,18,1,Oversized,M,S,R404A,Exempt,0
105,197,20,1,Oversized,M,S,R404A,Exempt,0
106,198,24,1,Oversized,M,S,R404A,Exempt,0
107,199,30,1,Oversized,M,S,R404A,Exempt,0
108,200,40,1,Oversized,M,S,R404A,Exempt,0
109,201,50,1,Oversized,M,S,R404A,Exempt,0
110,202,60,1,Oversized,M,S,R404A,Exempt,0
111,203,70,1,Oversized,M,S,R404A,Exempt,0
112,204,80,1,Oversized,M,S,R404A,Exempt,0
113,213,16,2,Title 24 Compliant,M,S,R404A,Exempt,0
114,214,20,2,Title 24 Compliant,M,S,R404A,Exempt,0
115,215,40,2,Title 24 Compliant,M,S,R404A,Exempt,0
116,216,70,2,Title 24 Compliant,M,S,R404A,Exempt,0
117,219,10,0,Standard,M,S,R404A,Exempt,0
118,220,15,0,Standard,M,S,R404A,Exempt,0
119,221,16,0,Standard,M,S,R404A,Exempt,0
120,222,18,0,Standard,M,S,R404A,Exempt,0
121,223,20,0,Standard,M,S,R404A,Exempt,0
122,224,24,0,Standard,M,S,R404A,Exempt,0
123,225,30,0,Standard,M,S,R404A,Exempt,0
124,226,40,0,Standard,M,S,R404A,Exempt,0
125,227,50,0,Standard,M,S,R404A,Exempt,0
126,228,60,0,Standard,M,S,R404A,Exempt,0
127,229,70,0,Standard,M,S,R404A,Exempt,0
128,230,80,0,Standard,M,S,R404A,Exempt,0
129,239,10,1,Oversized,M,S,R404A,Exempt,0
130,240,15,1,Oversized,M,S,R404A,Exempt,0
131,241,16,1,Oversized,M,S,R404A,Exempt,0
132,242,18,1,Oversized,M,S,R404A,Exempt,0
133,243,20,1,Oversized,M,S,R404A,Exempt,0
134,244,24,1,Oversized,M,S,R404A,Exempt,0
135,245,30,1,Oversized,M,S,R404A,Exempt,0
136,246,40,1,Oversized,M,S,R404A,Exempt,0
137,247,50,1,Oversized,M,S,R404A,Exempt,0
138,248,60,1,Oversized,M,S,R404A,Exempt,0
139,249,70,1,Oversized,M,S,R404A,Exempt,0
140,250,80,1,Oversized,M,S,R404A,Exempt,0
141,259,16,2,Title 24 Compliant,M,S,R404A,Exempt,0
142,260,20,2,Title 24 Compliant,M,S,R404A,Exempt,0
143,261,40,2,Title 24 Compliant,M,S,R404A,Exempt,0
144,262,70,2,Title 24 Compliant,M,S,R404A,Exempt,0
145,265,10,0,Standard,M,S,R404A,PASS,7.616
146,266,15,0,Standard,M,S,R404A,PASS,9.162
147,267,16,0,Standard,M,S,R404A,PASS,8.796
148,268,18,0,Standard,M,S,R404A,PASS,8.752
149,269,20,0,Standard,M,S,R404A,PASS,8.86
150,270,24,0,Standard,M,S,R404A,PASS,8.784
151,271,30,0,Standard,M,S,R404A,PASS,8.805
152,272,40,0,Standard,M,S,R404A,PASS,8.691
153,273,50,0,Standard,M,S,R404A,PASS,9.037
154,274,60,0,Standard,M,S,R404A,PASS,8.938
155,275,70,0,Standard,M,S,R404A,PASS,8.925
156,276,80,0,Standard,M,S,R404A,PASS,8.702
157,285,10,1,Oversized,M,S,R404A,PASS,9.563
158,286,15,1,Oversized,M,S,R404A,PASS,8.865
159,287,16,1,Oversized,M,S,R404A,PASS,9.282
160,288,18,1,Oversized,M,S,R404A,PASS,9.679
161,289,20,1,Oversized,M,S,R404A,PASS,9.052
162,290,24,1,Oversized,M,S,R404A,PASS,8.872
163,291,30,1,Oversized,M,S,R404A,PASS,9.049
164,292,40,1,Oversized,M,S,R404A,PASS,9.016
165,293,50,1,Oversized,M,S,R404A,PASS,9.231
166,294,60,1,Oversized,M,S,R404A,PASS,8.938
167,295,70,1,Oversized,M,S,R404A,PASS,9.071
168,296,80,1,Oversized,M,S,R404A,PASS,8.893
169,305,16,2,Title 24 Compliant,M,S,R404A,PASS,9.468
170,306,20,2,Title 24 Compliant,M,S,R404A,PASS,9.132
171,307,40,2,Title 24 Compliant,M,S,R404A,PASS,9.025
172,308,70,2,Title 24 Compliant,M,S,R404A,PASS,9.187
173,311,10,0,Standard,M,S,R404A,PASS,7.864
174,312,15,0,Standard,M,S,R404A,PASS,8.533
175,313,16,0,Standard,M,S,R404A,PASS,8.221
176,314,18,0,Standard,M,S,R404A,PASS,8.038
177,315,20,0,Standard,M,S,R404A,PASS,8.493
178,316,24,0,Standard,M,S,R404A,PASS,8.839
179,317,30,0,Standard,M,S,R404A,PASS,8.713
180,318,40,0,Standard,M,S,R404A,PASS,8.616
181,319,50,0,Standard,M,S,R404A,PASS,8.547
182,320,60,0,Standard,M,S,R404A,PASS,8.504
183,321,70,0,Standard,M,S,R404A,PASS,8.606
184,322,80,0,Standard,M,S,R404A,PASS,8.454
185,331,10,1,Oversized,M,S,R404A,PASS,8.841
186,332,15,1,Oversized,M,S,R404A,PASS,8.292
187,333,16,1,Oversized,M,S,R404A,PASS,8.702
188,334,18,1,Oversized,M,S,R404A,PASS,8.864
189,335,20,1,Oversized,M,S,R404A,PASS,8.829
190,336,24,1,Oversized,M,S,R404A,PASS,8.948
191,337,30,1,Oversized,M,S,R404A,PASS,8.991
192,338,40,1,Oversized,M,S,R404A,PASS,8.894
193,339,50,1,Oversized,M,S,R404A,PASS,8.794
194,340,60,1,Oversized,M,S,R404A,PASS,8.558
195,341,70,1,Oversized,M,S,R404A,PASS,8.775
196,342,80,1,Oversized,M,S,R404A,PASS,8.66
197,351,16,2,Title 24 Compliant,M,S,R404A,PASS,8.885
198,352,20,2,Title 24 Compliant,M,S,R404A,PASS,8.804
199,353,40,2,Title 24 Compliant,M,S,R404A,PASS,8.925
200,354,70,2,Title 24 Compliant,M,S,R404A,PASS,8.867
201,357,10,0,Standard,M,S,R404A,PASS,7.986
202,358,15,0,Standard,M,S,R404A,PASS,8.669
203,359,16,0,Standard,M,S,R404A,PASS,8.335
204,360,18,0,Standard,M,S,R404A,PASS,8.032
205,361,20,0,Standard,M,S,R404A,PASS,8.66
206,362,24,0,Standard,M,S,R404A,PASS,8.855
207,363,30,0,Standard,M,S,R404A,PASS,8.833
208,364,40,0,Standard,M,S,R404A,PASS,8.726
209,365,50,0,Standard,M,S,R404A,PASS,8.739
210,366,60,0,Standard,M,S,R404A,PASS,8.837
211,367,70,0,Standard,M,S,R404A,PASS,8.719
212,368,80,0,Standard,M,S,R404A,PASS,8.696
213,377,10,1,Oversized,M,S,R404A,PASS,8.935
214,378,15,1,Oversized,M,S,R404A,PASS,8.394
215,379,16,1,Oversized,M,S,R404A,PASS,8.802
216,380,18,1,Oversized,M,S,R404A,PASS,8.856
217,381,20,1,Oversized,M,S,R404A,PASS,8.968
218,382,24,1,Oversized,M,S,R404A,PASS,8.955
219,383,30,1,Oversized,M,S,R404A,PASS,9.108
220,384,40,1,Oversized,M,S,R404A,PASS,8.987
221,385,50,1,Oversized,M,S,R404A,PASS,8.934
222,386,60,1,Oversized,M,S,R404A,PASS,8.846
223,387,70,1,Oversized,M,S,R404A,PASS,8.87
224,388,80,1,Oversized,M,S,R404A,PASS,8.858
225,397,16,2,Title 24 Compliant,M,S,R404A,PASS,8.98
226,398,20,2,Title 24 Compliant,M,S,R404A,PASS,8.964
227,399,40,2,Title 24 Compliant,M,S,R404A,PASS,9.029
228,400,70,2,Title 24 Compliant,M,S,R404A,PASS,8.974
229,1,10,0,Standard,M,Q,R407A,PASS,8.974
230,2,15,0,Standard,M,Q,R407A,PASS,8.567
231,3,20,0,Standard,M,Q,R407A,PASS,8.474
232,4,25,0,Standard,M,Q,R407A,PASS,8.804
233,5,30,0,Standard,M,Q,R407A,PASS,8.818
234,6,35,0,Standard,M,Q,R407A,PASS,8.728
235,7,40,0,Standard,M,Q,R407A,PASS,8.535
236,16,10,1,Oversized,M,Q,R407A,PASS,8.609
237,17,15,1,Oversized,M,Q,R407A,PASS,8.975
238,18,20,1,Oversized,M,Q,R407A,PASS,9.014
239,19,25,1,Oversized,M,Q,R407A,PASS,8.841
240,20,30,1,Oversized,M,Q,R407A,PASS,8.822
241,21,35,1,Oversized,M,Q,R407A,PASS,8.761
242,22,40,1,Oversized,M,Q,R407A,PASS,8.898
243,31,10,2,Title 24 Compliant,M,Q,R407A,PASS,9.242
244,32,15,2,Title 24 Compliant,M,Q,R407A,PASS,9.135
245,33,20,2,Title 24 Compliant,M,Q,R407A,PASS,9.238
246,34,25,2,Title 24 Compliant,M,Q,R407A,PASS,9.049
247,35,30,2,Title 24 Compliant,M,Q,R407A,PASS,8.926
248,36,35,2,Title 24 Compliant,M,Q,R407A,PASS,8.952
249,43,10,0,Standard,M,Q,R407A,PASS,8.617
250,44,15,0,Standard,M,Q,R407A,PASS,8.391
251,45,20,0,Standard,M,Q,R407A,PASS,8.331
252,46,25,0,Standard,M,Q,R407A,PASS,8.665
253,47,30,0,Standard,M,Q,R407A,PASS,8.566
254,48,35,0,Standard,M,Q,R407A,PASS,8.672
255,49,40,0,Standard,M,Q,R407A,PASS,8.459
256,58,10,1,Oversized,M,Q,R407A,PASS,8.384
257,59,15,1,Oversized,M,Q,R407A,PASS,8.836
258,60,20,1,Oversized,M,Q,R407A,PASS,8.809
259,61,25,1,Oversized,M,Q,R407A,PASS,8.717
260,62,30,1,Oversized,M,Q,R407A,PASS,8.603
261,63,35,1,Oversized,M,Q,R407A,PASS,8.749
262,64,40,1,Oversized,M,Q,R407A,PASS,8.848
263,73,10,2,Title 24 Compliant,M,Q,R407A,PASS,8.903
264,74,15,2,Title 24 Compliant,M,Q,R407A,PASS,9.017
265,75,20,2,Title 24 Compliant,M,Q,R407A,PASS,9.007
266,76,25,2,Title 24 Compliant,M,Q,R407A,PASS,8.908
267,77,30,2,Title 24 Compliant,M,Q,R407A,PASS,8.678
268,78,35,2,Title 24 Compliant,M,Q,R407A,PASS,8.916
269,85,10,0,Standard,M,Q,R407A,PASS,8.746
270,86,15,0,Standard,M,Q,R407A,PASS,8.53
271,87,20,0,Standard,M,Q,R407A,PASS,8.376
272,88,25,0,Standard,M,Q,R407A,PASS,8.767
273,89,30,0,Standard,M,Q,R407A,PASS,8.9
274,90,35,0,Standard,M,Q,R407A,PASS,8.774
275,91,40,0,Standard,M,Q,R407A,PASS,8.644
276,100,10,1,Oversized,M,Q,R407A,PASS,8.484
277,101,15,1,Oversized,M,Q,R407A,PASS,8.964
278,102,20,1,Oversized,M,Q,R407A,PASS,8.855
279,103,25,1,Oversized,M,Q,R407A,PASS,8.782
280,104,30,1,Oversized,M,Q,R407A,PASS,8.884
281,105,35,1,Oversized,M,Q,R407A,PASS,8.836
282,106,40,1,Oversized,M,Q,R407A,PASS,8.994
283,115,10,2,Title 24 Compliant,M,Q,R407A,PASS,9.026
284,116,15,2,Title 24 Compliant,M,Q,R407A,PASS,9.138
285,117,20,2,Title 24 Compliant,M,Q,R407A,PASS,9.052
286,118,25,2,Title 24 Compliant,M,Q,R407A,PASS,9.001
287,119,30,2,Title 24 Compliant,M,Q,R407A,PASS,9.005
288,120,35,2,Title 24 Compliant,M,Q,R407A,PASS,9.014
289,127,10,0,Standard,M,Q,R407A,Exempt,0
290,128,15,0,Standard,M,Q,R407A,Exempt,0
291,129,16,0,Standard,M,Q,R407A,Exempt,0
292,130,18,0,Standard,M,Q,R407A,Exempt,0
293,131,20,0,Standard,M,Q,R407A,Exempt,0
294,132,24,0,Standard,M,Q,R407A,Exempt,0
295,133,30,0,Standard,M,Q,R407A,Exempt,0
296,134,40,0,Standard,M,Q,R407A,Exempt,0
297,135,50,0,Standard,M,Q,R407A,Exempt,0
298,136,60,0,Standard,M,Q,R407A,Exempt,0
299,137,70,0,Standard,M,Q,R407A,Exempt,0
300,138,80,0,Standard,M,Q,R407A,Exempt,0
301,147,10,1,Oversized,M,Q,R407A,Exempt,0
302,148,15,1,Oversized,M,Q,R407A,Exempt,0
303,149,16,1,Oversized,M,Q,R407A,Exempt,0
304,150,18,1,Oversized,M,Q,R407A,Exempt,0
305,151,20,1,Oversized,M,Q,R407A,Exempt,0
306,152,24,1,Oversized,M,Q,R407A,Exempt,0
307,153,30,1,Oversized,M,Q,R407A,Exempt,0
308,154,40,1,Oversized,M,Q,R407A,Exempt,0
309,155,50,1,Oversized,M,Q,R407A,Exempt,0
310,156,60,1,Oversized,M,Q,R407A,Exempt,0
311,157,70,1,Oversized,M,Q,R407A,Exempt,0
312,158,80,1,Oversized,M,Q,R407A,Exempt,0
313,167,16,2,Title 24 Compliant,M,Q,R407A,Exempt,0
314,168,20,2,Title 24 Compliant,M,Q,R407A,Exempt,0
315,169,40,2,Title 24 Compliant,M,Q,R407A,Exempt,0
316,170,70,2,Title 24 Compliant,M,Q,R407A,Exempt,0
317,173,10,0,Standard,M,Q,R407A,Exempt,0
318,174,15,0,Standard,M,Q,R407A,Exempt,0
319,175,16,0,Standard,M,Q,R407A,Exempt,0
320,176,18,0,Standard,M,Q,R407A,Exempt,0
321,177,20,0,Standard,M,Q,R407A,Exempt,0
322,178,24,0,Standard,M,Q,R407A,Exempt,0
323,179,30,0,Standard,M,Q,R407A,Exempt,0
324,180,40,0,Standard,M,Q,R407A,Exempt,0
325,181,50,0,Standard,M,Q,R407A,Exempt,0
326,182,60,0,Standard,M,Q,R407A,Exempt,0
327,183,70,0,Standard,M,Q,R407A,Exempt,0
328,184,80,0,Standard,M,Q,R407A,Exempt,0
329,193,10,1,Oversized,M,Q,R407A,Exempt,0
330,194,15,1,Oversized,M,Q,R407A,Exempt,0
331,195,16,1,Oversized,M,Q,R407A,Exempt,0
332,196,18,1,Oversized,M,Q,R407A,Exempt,0
333,197,20,1,Oversized,M,Q,R407A,Exempt,0
334,198,24,1,Oversized,M,Q,R407A,Exempt,0
335,199,30,1,Oversized,M,Q,R407A,Exempt,0
336,200,40,1,Oversized,M,Q,R407A,Exempt,0
337,201,50,1,Oversized,M,Q,R407A,Exempt,0
338,202,60,1,Oversized,M,Q,R407A,Exempt,0
339,203,70,1,Oversized,M,Q,R407A,Exempt,0
340,204,80,1,Oversized,M,Q,R407A,Exempt,0
341,213,16,2,Title 24 Compliant,M,Q,R407A,Exempt,0
342,214,20,2,Title 24 Compliant,M,Q,R407A,Exempt,0
343,215,40,2,Title 24 Compliant,M,Q,R407A,Exempt,0
344,216,70,2,Title 24 Compliant,M,Q,R407A,Exempt,0
345,219,10,0,Standard,M,Q,R407A,Exempt,0
346,220,15,0,Standard,M,Q,R407A,Exempt,0
347,221,16,0,Standard,M,Q,R407A,Exempt,0
348,222,18,0,Standard,M,Q,R407A,Exempt,0
349,223,20,0,Standard,M,Q,R407A,Exempt,0
350,224,24,0,Standard,M,Q,R407A,Exempt,0
351,225,30,0,Standard,M,Q,R407A,Exempt,0
352,226,40,0,Standard,M,Q,R407A,Exempt,0
353,227,50,0,Standard,M,Q,R407A,Exempt,0
354,228,60,0,Standard,M,Q,R407A,Exempt,0
355,229,70,0,Standard,M,Q,R407A,Exempt,0
356,230,80,0,Standard,M,Q,R407A,Exempt,0
357,239,10,1,Oversized,M,Q,R407A,Exempt,0
358,240,15,1,Oversized,M,Q,R407A,Exempt,0
359,241,16,1,Oversized,M,Q,R407A,Exempt,0
360,242,18,1,Oversized,M,Q,R407A,Exempt,0
361,243,20,1,Oversized,M,Q,R407A,Exempt,0
362,244,24,1,Oversized,M,Q,R407A,Exempt,0
363,245,30,1,Oversized,M,Q,R407A,Exempt,0
364,246,40,1,Oversized,M,Q,R407A,Exempt,0
365,247,50,1,Oversized,M,Q,R407A,Exempt,0
366,248,60,1,Oversized,M,Q,R407A,Exempt,0
367,249,70,1,Oversized,M,Q,R407A,Exempt,0
368,250,80,1,Oversized,M,Q,R407A,Exempt,0
369,259,16,2,Title 24 Compliant,M,Q,R407A,Exempt,0
370,260,20,2,Title 24 Compliant,M,Q,R407A,Exempt,0
371,261,40,2,Title 24 Compliant,M,Q,R407A,Exempt,0
372,262,70,2,Title 24 Compliant,M,Q,R407A,Exempt,0
373,265,10,0,Standard,M,Q,R407A,PASS,8.605
374,266,15,0,Standard,M,Q,R407A,PASS,9.14
375,267,16,0,Standard,M,Q,R407A,PASS,8.604
376,268,18,0,Standard,M,Q,R407A,PASS,8.535
377,269,20,0,Standard,M,Q,R407A,PASS,8.979
378,270,24,0,Standard,M,Q,R407A,PASS,9.065
379,271,30,0,Standard,M,Q,R407A,PASS,8.943
380,272,40,0,Standard,M,Q,R407A,PASS,8.813
381,273,50,0,Standard,M,Q,R407A,PASS,8.871
382,274,60,0,Standard,M,Q,R407A,PASS,8.928
383,275,70,0,Standard,M,Q,R407A,PASS,8.73
384,276,80,0,Standard,M,Q,R407A,PASS,8.817
385,285,10,1,Oversized,M,Q,R407A,PASS,9.376
386,286,15,1,Oversized,M,Q,R407A,PASS,8.694
387,287,16,1,Oversized,M,Q,R407A,PASS,9.025
388,288,18,1,Oversized,M,Q,R407A,PASS,9.288
389,289,20,1,Oversized,M,Q,R407A,PASS,9.063
390,290,24,1,Oversized,M,Q,R407A,PASS,8.991
391,291,30,1,Oversized,M,Q,R407A,PASS,9.18
392,292,40,1,Oversized,M,Q,R407A,PASS,9.016
393,293,50,1,Oversized,M,Q,R407A,PASS,8.844
394,294,60,1,Oversized,M,Q,R407A,PASS,8.824
395,295,70,1,Oversized,M,Q,R407A,PASS,8.762
396,296,80,1,Oversized,M,Q,R407A,PASS,8.899
397,305,16,2,Title 24 Compliant,M,Q,R407A,PASS,9.19
398,306,20,2,Title 24 Compliant,M,Q,R407A,PASS,9.248
399,307,40,2,Title 24 Compliant,M,Q,R407A,PASS,9.123
400,308,70,2,Title 24 Compliant,M,Q,R407A,PASS,8.954
401,311,10,0,Standard,M,Q,R407A,PASS,7.87
402,312,15,0,Standard,M,Q,R407A,PASS,8.59
403,313,16,0,Standard,M,Q,R407A,PASS,8.184
404,314,18,0,Standard,M,Q,R407A,PASS,8.08
405,315,20,0,Standard,M,Q,R407A,PASS,8.621
406,316,24,0,Standard,M,Q,R407A,PASS,8.964
