CondUnitBaaNDataID,CondUnitModelID,CompressorHP,CondType,CondTypeDesc,AppTempDesc,RefType,RefTypeDesc,AWEFPassOrFail,AWEFRating
407,317,30,0,Standard,M,Q,R407A,PASS,8.747
408,318,40,0,Standard,M,Q,R407A,PASS,8.662
409,319,50,0,Standard,M,Q,R407A,PASS,8.725
410,320,60,0,Standard,M,Q,R407A,PASS,8.68
411,321,70,0,Standard,M,Q,R407A,PASS,8.673
412,322,80,0,Standard,M,Q,R407A,PASS,8.748
413,331,10,1,Oversized,M,Q,R407A,PASS,8.711
414,332,15,1,Oversized,M,Q,R407A,PASS,8.185
415,333,16,1,Oversized,M,Q,R407A,PASS,8.59
416,334,18,1,Oversized,M,Q,R407A,PASS,8.829
417,335,20,1,Oversized,M,Q,R407A,PASS,8.799
418,336,24,1,Oversized,M,Q,R407A,PASS,8.93
419,337,30,1,Oversized,M,Q,R407A,PASS,9.004
420,338,40,1,Oversized,M,Q,R407A,PASS,8.812
421,339,50,1,Oversized,M,Q,R407A,PASS,8.719
422,340,60,1,Oversized,M,Q,R407A,PASS,8.605
423,341,70,1,Oversized,M,Q,R407A,PASS,8.751
424,342,80,1,Oversized,M,Q,R407A,PASS,8.85
425,351,16,2,Title 24 Compliant,M,Q,R407A,PASS,8.753
426,352,20,2,Title 24 Compliant,M,Q,R407A,PASS,8.908
427,353,40,2,Title 24 Compliant,M,Q,R407A,PASS,8.936
428,354,70,2,Title 24 Compliant,M,Q,R407A,PASS,8.918
429,357,10,0,Standard,M,Q,R407A,PASS,7.991
430,358,15,0,Standard,M,Q,R407A,PASS,8.674
431,359,16,0,Standard,M,Q,R407A,PASS,8.261
432,360,18,0,Standard,M,Q,R407A,PASS,8.076
433,361,20,0,Standard,M,Q,R407A,PASS,8.75
434,362,24,0,Standard,M,Q,R407A,PASS,8.976
435,363,30,0,Standard,M,Q,R407A,PASS,8.893
436,364,40,0,Standard,M,Q,R407A,PASS,8.713
437,365,50,0,Standard,M,Q,R407A,PASS,8.843
438,366,60,0,Standard,M,Q,R407A,PASS,9.007
439,367,70,0,Standard,M,Q,R407A,PASS,8.776
440,368,80,0,Standard,M,Q,R407A,PASS,8.921
441,377,10,1,Oversized,M,Q,R407A,PASS,8.799
442,378,15,1,Oversized,M,Q,R407A,PASS,8.252
443,379,16,1,Oversized,M,Q,R407A,PASS,8.657
444,380,18,1,Oversized,M,Q,R407A,PASS,8.824
445,381,20,1,Oversized,M,Q,R407A,PASS,8.906
446,382,24,1,Oversized,M,Q,R407A,PASS,8.937
447,383,30,1,Oversized,M,Q,R407A,PASS,9.143
448,384,40,1,Oversized,M,Q,R407A,PASS,8.858
449,385,50,1,Oversized,M,Q,R407A,PASS,8.785
450,386,60,1,Oversized,M,Q,R407A,PASS,8.886
451,387,70,1,Oversized,M,Q,R407A,PASS,8.837
452,388,80,1,Oversized,M,Q,R407A,PASS,8.995
453,397,16,2,Title 24 Compliant,M,Q,R407A,PASS,8.814
454,398,20,2,Title 24 Compliant,M,Q,R407A,PASS,9.032
455,399,40,2,Title 24 Compliant,M,Q,R407A,PASS,8.988
456,400,70,2,Title 24 Compliant,M,Q,R407A,PASS,9.016
457,1,10,0,Standard,M,T,R448A,PASS,9.065
458,2,15,0,Standard,M,T,R448A,PASS,8.656
459,3,20,0,Standard,M,T,R448A,PASS,8.576
460,4,25,0,Standard,M,T,R448A,PASS,8.916
461,5,30,0,Standard,M,T,R448A,PASS,8.937
462,6,35,0,Standard,M,T,R448A,PASS,8.836
463,7,40,0,Standard,M,T,R448A,PASS,8.639
464,16,10,1,Oversized,M,T,R448A,PASS,8.691
465,17,15,1,Oversized,M,T,R448A,PASS,9.061
466,18,20,1,Oversized,M,T,R448A,PASS,9.129
467,19,25,1,Oversized,M,T,R448A,PASS,8.954
468,20,30,1,Oversized,M,T,R448A,PASS,8.946
469,21,35,1,Oversized,M,T,R448A,PASS,8.869
470,22,40,1,Oversized,M,T,R448A,PASS,9.009
471,31,10,2,Title 24 Compliant,M,T,R448A,PASS,9.332
472,32,15,2,Title 24 Compliant,M,T,R448A,PASS,9.218
473,33,20,2,Title 24 Compliant,M,T,R448A,PASS,9.357
474,34,25,2,Title 24 Compliant,M,T,R448A,PASS,9.165
475,35,30,2,Title 24 Compliant,M,T,R448A,PASS,9.048
476,36,35,2,Title 24 Compliant,M,T,R448A,PASS,9.063
477,43,10,0,Standard,M,T,R448A,PASS,8.777
478,44,15,0,Standard,M,T,R448A,PASS,8.556
479,45,20,0,Standard,M,T,R448A,PASS,8.515
480,46,25,0,Standard,M,T,R448A,PASS,8.826
481,47,30,0,Standard,M,T,R448A,PASS,8.749
482,48,35,0,Standard,M,T,R448A,PASS,8.714
483,49,40,0,Standard,M,T,R448A,PASS,8.536
484,58,10,1,Oversized,M,T,R448A,PASS,8.585
485,59,15,1,Oversized,M,T,R448A,PASS,9.036
486,60,20,1,Oversized,M,T,R448A,PASS,9.027
487,61,25,1,Oversized,M,T,R448A,PASS,8.914
488,62,30,1,Oversized,M,T,R448A,PASS,8.809
489,63,35,1,Oversized,M,T,R448A,PASS,8.81
490,64,40,1,Oversized,M,T,R448A,PASS,8.959
491,73,10,2,Title 24 Compliant,M,T,R448A,PASS,9.092
492,74,15,2,Title 24 Compliant,M,T,R448A,PASS,9.231
493,75,20,2,Title 24 Compliant,M,T,R448A,PASS,9.24
494,76,25,2,Title 24 Compliant,M,T,R448A,PASS,9.089
495,77,30,2,Title 24 Compliant,M,T,R448A,PASS,8.869
496,78,35,2,Title 24 Compliant,M,T,R448A,PASS,8.97
497,85,10,0,Standard,M,T,R448A,PASS,8.923
498,86,15,0,Standard,M,T,R448A,PASS,8.763
499,87,20,0,Standard,M,T,R448A,PASS,8.509
500,88,25,0,Standard,M,T,R448A,PASS,8.903
501,89,30,0,Standard,M,T,R448A,PASS,9.024
502,90,35,0,Standard,M,T,R448A,PASS,8.788
503,91,40,0,Standard,M,T,R448A,PASS,8.617
504,100,10,1,Oversized,M,T,R448A,PASS,8.699
505,101,15,1,Oversized,M,T,R448A,PASS,9.243
506,102,20,1,Oversized,M,T,R448A,PASS,9.022
507,103,25,1,Oversized,M,T,R448A,PASS,8.97
508,104,30,1,Oversized,M,T,R448A,PASS,9.07
509,105,35,1,Oversized,M,T,R448A,PASS,8.871
510,106,40,1,Oversized,M,T,R448A,PASS,9.001
511,115,10,2,Title 24 Compliant,M,T,R448A,PASS,9.232
512,116,15,2,Title 24 Compliant,M,T,R448A,PASS,9.44
513,117,20,2,Title 24 Compliant,M,T,R448A,PASS,9.235
514,118,25,2,Title 24 Compliant,M,T,R448A,PASS,9.16
515,119,30,2,Title 24 Compliant,M,T,R448A,PASS,9.143
516,120,35,2,Title 24 Compliant,M,T,R448A,PASS,9.04
517,127,10,0,Standard,M,T,R448A,Exempt,0
518,128,15,0,Standard,M,T,R448A,Exempt,0
519,129,16,0,Standard,M,T,R448A,Exempt,0
520,130,18,0,Standard,M,T,R448A,Exempt,0
521,131,20,0,Standard,M,T,R448A,Exempt,0
522,132,24,0,Standard,M,T,R448A,Exempt,0
523,133,30,0,Standard,M,T,R448A,Exempt,0
524,134,40,0,Standard,M,T,R448A,Exempt,0
525,135,50,0,Standard,M,T,R448A,Exempt,0
526,136,60,0,Standard,M,T,R448A,Exempt,0
527,137,70,0,Standard,M,T,R448A,Exempt,0
528,138,80,0,Standard,M,T,R448A,Exempt,0
529,147,10,1,Oversized,M,T,R448A,Exempt,0
530,148,15,1,Oversized,M,T,R448A,Exempt,0
531,149,16,1,Oversized,M,T,R448A,Exempt,0
532,150,18,1,Oversized,M,T,R448A,Exempt,0
533,151,20,1,Oversized,M,T,R448A,Exempt,0
534,152,24,1,Oversized,M,T,R448A,Exempt,0
535,153,30,1,Oversized,M,T,R448A,Exempt,0
536,154,40,1,Oversized,M,T,R448A,Exempt,0
537,155,50,1,Oversized,M,T,R448A,Exempt,0
538,156,60,1,Oversized,M,T,R448A,Exempt,0
539,157,70,1,Oversized,M,T,R448A,Exempt,0
540,158,80,1,Oversized,M,T,R448A,Exempt,0
541,167,16,2,Title 24 Compliant,M,T,R448A,Exempt,0
542,168,20,2,Title 24 Compliant,M,T,R448A,Exempt,0
543,169,40,2,Title 24 Compliant,M,T,R448A,Exempt,0
544,170,70,2,Title 24 Compliant,M,T,R448A,Exempt,0
545,173,10,0,Standard,M,T,R448A,Exempt,0
546,174,15,0,Standard,M,T,R448A,Exempt,0
547,175,16,0,Standard,M,T,R448A,Exempt,0
548,176,18,0,Standard,M,T,R448A,Exempt,0
549,177,20,0,Standard,M,T,R448A,Exempt,0
550,178,24,0,Standard,M,T,R448A,Exempt,0
551,179,30,0,Standard,M,T,R448A,Exempt,0
552,180,40,0,Standard,M,T,R448A,Exempt,0
553,181,50,0,Standard,M,T,R448A,Exempt,0
554,182,60,0,Standard,M,T,R448A,Exempt,0
555,183,70,0,Standard,M,T,R448A,Exempt,0
556,184,80,0,Standard,M,T,R448A,Exempt,0
557,193,10,1,Oversized,M,T,R448A,Exempt,0
558,194,15,1,Oversized,M,T,R448A,Exempt,0
559,195,16,1,Oversized,M,T,R448A,Exempt,0
560,196,18,1,Oversized,M,T,R448A,Exempt,0
561,197,20,1,Oversized,M,T,R448A,Exempt,0
562,198,24,1,Oversized,M,T,R448A,Exempt,0
563,199,30,1,Oversized,M,T,R448A,Exempt,0
564,200,40,1,Oversized,M,T,R448A,Exempt,0
565,201,50,1,Oversized,M,T,R448A,Exempt,0
566,202,60,1,Oversized,M,T,R448A,Exempt,0
567,203,70,1,Oversized,M,T,R448A,Exempt,0
568,204,80,1,Oversized,M,T,R448A,Exempt,0
569,213,16,2,Title 24 Compliant,M,T,R448A,Exempt,0
570,214,20,2,Title 24 Compliant,M,T,R448A,Exempt,0
571,215,40,2,Title 24 Compliant,M,T,R448A,Exempt,0
572,216,70,2,Title 24 Compliant,M,T,R448A,Exempt,0
573,219,10,0,Standard,M,T,R448A,Exempt,0
574,220,15,0,Standard,M,T,R448A,Exempt,0
575,221,16,0,Standard,M,T,R448A,Exempt,0
576,222,18,0,Standard,M,T,R448A,Exempt,0
577,223,20,0,Standard,M,T,R448A,Exempt,0
578,224,24,0,Standard,M,T,R448A,Exempt,0
579,225,30,0,Standard,M,T,R448A,Exempt,0
580,226,40,0,Standard,M,T,R448A,Exempt,0
581,227,50,0,Standard,M,T,R448A,Exempt,0
582,228,60,0,Standard,M,T,R448A,Exempt,0
583,229,70,0,Standard,M,T,R448A,Exempt,0
584,230,80,0,Standard,M,T,R448A,Exempt,0
585,239,10,1,Oversized,M,T,R448A,Exempt,0
586,240,15,1,Oversized,M,T,R448A,Exempt,0
587,241,16,1,Oversized,M,T,R448A,Exempt,0
588,242,18,1,Oversized,M,T,R448A,Exempt,0
589,243,20,1,Oversized,M,T,R448A,Exempt,0
590,244,24,1,Oversized,M,T,R448A,Exempt,0
591,245,30,1,Oversized,M,T,R448A,Exempt,0
592,246,40,1,Oversized,M,T,R448A,Exempt,0
593,247,50,1,Oversized,M,T,R448A,Exempt,0
594,248,60,1,Oversized,M,T,R448A,Exempt,0
595,249,70,1,Oversized,M,T,R448A,Exempt,0
596,250,80,1,Oversized,M,T,R448A,Exempt,0
597,259,16,2,Title 24 Compliant,M,T,R448A,Exempt,0
598,260,20,2,Title 24 Compliant,M,T,R448A,Exempt,0
599,261,40,2,Title 24 Compliant,M,T,R448A,Exempt,0
600,262,70,2,Title 24 Compliant,M,T,R448A,Exempt,0
601,265,10,0,Standard,M,T,R448A,PASS,8.708
602,266,15,0,Standard,M,T,R448A,PASS,9.288
603,267,16,0,Standard,M,T,R448A,PASS,8.71
604,268,18,0,Standard,M,T,R448A,PASS,8.62
605,269,20,0,Standard,M,T,R448A,PASS,9.069
606,270,24,0,Standard,M,T,R448A,PASS,9.154
607,271,30,0,Standard,M,T,R448A,PASS,9.034
608,272,40,0,Standard,M,T,R448A,PASS,8.921
609,273,50,0,Standard,M,T,R448A,PASS,8.982
610,274,60,0,Standard,M,T,R448A,PASS,9.05
611,275,70,0,Standard,M,T,R448A,PASS,8.838
612,276,80,0,Standard,M,T,R448A,PASS,8.927
613,285,10,1,Oversized,M,T,R448A,PASS,9.493
614,286,15,1,Oversized,M,T,R448A,PASS,8.841
615,287,16,1,Oversized,M,T,R448A,PASS,9.137
616,288,18,1,Oversized,M,T,R448A,PASS,9.373
617,289,20,1,Oversized,M,T,R448A,PASS,9.147
618,290,24,1,Oversized,M,T,R448A,PASS,9.076
619,291,30,1,Oversized,M,T,R448A,PASS,9.269
620,292,40,1,Oversized,M,T,R448A,PASS,9.132
621,293,50,1,Oversized,M,T,R448A,PASS,8.957
622,294,60,1,Oversized,M,T,R448A,PASS,8.948
623,295,70,1,Oversized,M,T,R448A,PASS,8.871
624,296,80,1,Oversized,M,T,R448A,PASS,9.011
625,305,16,2,Title 24 Compliant,M,T,R448A,PASS,9.304
626,306,20,2,Title 24 Compliant,M,T,R448A,PASS,9.338
627,307,40,2,Title 24 Compliant,M,T,R448A,PASS,9.239
628,308,70,2,Title 24 Compliant,M,T,R448A,PASS,9.065
629,311,10,0,Standard,M,T,R448A,PASS,7.862
630,312,15,0,Standard,M,T,R448A,PASS,8.616
631,313,16,0,Standard,M,T,R448A,PASS,8.233
632,314,18,0,Standard,M,T,R448A,PASS,8.109
633,315,20,0,Standard,M,T,R448A,PASS,8.782
634,316,24,0,Standard,M,T,R448A,PASS,9.136
635,317,30,0,Standard,M,T,R448A,PASS,8.92
636,318,40,0,Standard,M,T,R448A,PASS,8.852
637,319,50,0,Standard,M,T,R448A,PASS,8.875
638,320,60,0,Standard,M,T,R448A,PASS,8.871
639,321,70,0,Standard,M,T,R448A,PASS,8.716
640,322,80,0,Standard,M,T,R448A,PASS,8.839
641,331,10,1,Oversized,M,T,R448A,PASS,8.785
642,332,15,1,Oversized,M,T,R448A,PASS,8.235
643,333,16,1,Oversized,M,T,R448A,PASS,8.662
644,334,18,1,Oversized,M,T,R448A,PASS,8.897
645,335,20,1,Oversized,M,T,R448A,PASS,9.012
646,336,24,1,Oversized,M,T,R448A,PASS,9.127
647,337,30,1,Oversized,M,T,R448A,PASS,9.197
648,338,40,1,Oversized,M,T,R448A,PASS,9.03
649,339,50,1,Oversized,M,T,R448A,PASS,8.916
650,340,60,1,Oversized,M,T,R448A,PASS,8.811
651,341,70,1,Oversized,M,T,R448A,PASS,8.812
652,342,80,1,Oversized,M,T,R448A,PASS,8.961
653,351,16,2,Title 24 Compliant,M,T,R448A,PASS,8.835
654,352,20,2,Title 24 Compliant,M,T,R448A,PASS,9.098
655,353,40,2,Title 24 Compliant,M,T,R448A,PASS,9.146
656,354,70,2,Title 24 Compliant,M,T,R448A,PASS,8.972
657,357,10,0,Standard,M,T,R448A,PASS,7.981
658,358,15,0,Standard,M,T,R448A,PASS,8.722
659,359,16,0,Standard,M,T,R448A,PASS,8.327
660,360,18,0,Standard,M,T,R448A,PASS,8.103
661,361,20,0,Standard,M,T,R448A,PASS,8.927
662,362,24,0,Standard,M,T,R448A,PASS,9.16
663,363,30,0,Standard,M,T,R448A,PASS,9.138
664,364,40,0,Standard,M,T,R448A,PASS,8.85
665,365,50,0,Standard,M,T,R448A,PASS,8.96
666,366,60,0,Standard,M,T,R448A,PASS,9.145
667,367,70,0,Standard,M,T,R448A,PASS,8.79
668,368,80,0,Standard,M,T,R448A,PASS,8.908
669,377,10,1,Oversized,M,T,R448A,PASS,8.879
670,378,15,1,Oversized,M,T,R448A,PASS,8.321
671,379,16,1,Oversized,M,T,R448A,PASS,8.745
672,380,18,1,Oversized,M,T,R448A,PASS,8.892
673,381,20,1,Oversized,M,T,R448A,PASS,9.134
674,382,24,1,Oversized,M,T,R448A,PASS,9.148
675,383,30,1,Oversized,M,T,R448A,PASS,9.415
676,384,40,1,Oversized,M,T,R448A,PASS,9.025
677,385,50,1,Oversized,M,T,R448A,PASS,8.972
678,386,60,1,Oversized,M,T,R448A,PASS,9.072
679,387,70,1,Oversized,M,T,R448A,PASS,8.872
680,388,80,1,Oversized,M,T,R448A,PASS,9.003
681,397,16,2,Title 24 Compliant,M,T,R448A,PASS,8.913
682,398,20,2,Title 24 Compliant,M,T,R448A,PASS,9.237
683,399,40,2,Title 24 Compliant,M,T,R448A,PASS,9.145
684,400,70,2,Title 24 Compliant,M,T,R448A,PASS,9.042
685,1,10,0,Standard,M,R,R449A,PASS,9.078
686,2,15,0,Standard,M,R,R449A,PASS,8.666
687,3,20,0,Standard,M,R,R449A,PASS,8.59
688,4,25,0,Standard,M,R,R449A,PASS,8.923
689,5,30,0,Standard,M,R,R449A,PASS,8.952
690,6,35,0,Standard,M,R,R449A,PASS,8.85
691,7,40,0,Standard,M,R,R449A,PASS,8.656
692,16,10,1,Oversized,M,R,R449A,PASS,8.702
693,17,15,1,Oversized,M,R,R449A,PASS,9.071
694,18,20,1,Oversized,M,R,R449A,PASS,9.144
695,19,25,1,Oversized,M,R,R449A,PASS,8.959
696,20,30,1,Oversized,M,R,R449A,PASS,8.96
697,21,35,1,Oversized,M,R,R449A,PASS,8.883
698,22,40,1,Oversized,M,R,R449A,PASS,9.025
699,31,10,2,Title 24 Compliant,M,R,R449A,PASS,9.345
700,32,15,2,Title 24 Compliant,M,R,R449A,PASS,9.227
701,33,20,2,Title 24 Compliant,M,R,R449A,PASS,9.372
702,34,25,2,Title 24 Compliant,M,R,R449A,PASS,9.172
703,35,30,2,Title 24 Compliant,M,R,R449A,PASS,9.064
704,36,35,2,Title 24 Compliant,M,R,R449A,PASS,9.078
705,43,10,0,Standard,M,R,R449A,PASS,8.765
706,44,15,0,Standard,M,R,R449A,PASS,8.543
707,45,20,0,Standard,M,R,R449A,PASS,8.5
708,46,25,0,Standard,M,R,R449A,PASS,8.811
709,47,30,0,Standard,M,R,R449A,PASS,8.735
710,48,35,0,Standard,M,R,R449A,PASS,8.7
711,49,40,0,Standard,M,R,R449A,PASS,8.521
712,58,10,1,Oversized,M,R,R449A,PASS,8.572
713,59,15,1,Oversized,M,R,R449A,PASS,9.022
714,60,20,1,Oversized,M,R,R449A,PASS,9.012
715,61,25,1,Oversized,M,R,R449A,PASS,8.898
716,62,30,1,Oversized,M,R,R449A,PASS,8.795
717,63,35,1,Oversized,M,R,R449A,PASS,8.795
718,64,40,1,Oversized,M,R,R449A,PASS,8.944
719,73,10,2,Title 24 Compliant,M,R,R449A,PASS,9.08
720,74,15,2,Title 24 Compliant,M,R,R449A,PASS,9.217
721,75,20,2,Title 24 Compliant,M,R,R449A,PASS,9.224
722,76,25,2,Title 24 Compliant,M,R,R449A,PASS,9.073
723,77,30,2,Title 24 Compliant,M,R,R449A,PASS,8.855
724,78,35,2,Title 24 Compliant,M,R,R449A,PASS,8.955
725,85,10,0,Standard,M,R,R449A,PASS,8.91
726,86,15,0,Standard,M,R,R449A,PASS,8.749
727,87,20,0,Standard,M,R,R449A,PASS,8.495
728,88,25,0,Standard,M,R,R449A,PASS,8.888
729,89,30,0,Standard,M,R,R449A,PASS,8.98
730,90,35,0,Standard,M,R,R449A,PASS,8.773
731,91,40,0,Standard,M,R,R449A,PASS,8.603
732,100,10,1,Oversized,M,R,R449A,PASS,8.685
733,101,15,1,Oversized,M,R,R449A,PASS,9.229
734,102,20,1,Oversized,M,R,R449A,PASS,9.007
735,103,25,1,Oversized,M,R,R449A,PASS,8.954
736,104,30,1,Oversized,M,R,R449A,PASS,8.997
737,105,35,1,Oversized,M,R,R449A,PASS,8.856
738,106,40,1,Oversized,M,R,R449A,PASS,8.986
739,115,10,2,Title 24 Compliant,M,R,R449A,PASS,9.219
740,116,15,2,Title 24 Compliant,M,R,R449A,PASS,9.425
741,117,20,2,Title 24 Compliant,M,R,R449A,PASS,9.22
742,118,25,2,Title 24 Compliant,M,R,R449A,PASS,9.145
743,119,30,2,Title 24 Compliant,M,R,R449A,PASS,9.094
744,120,35,2,Title 24 Compliant,M,R,R449A,PASS,9.025
745,127,10,0,Standard,M,R,R449A,Exempt,0
746,128,15,0,Standard,M,R,R449A,Exempt,0
747,129,16,0,Standard,M,R,R449A,Exempt,0
748,130,18,0,Standard,M,R,R449A,Exempt,0
749,131,20,0,Standard,M,R,R449A,Exempt,0
750,132,24,0,Standard,M,R,R449A,Exempt,0
751,133,30,0,Standard,M,R,R449A,Exempt,0
752,134,40,0,Standard,M,R,R449A,Exempt,0
753,135,50,0,Standard,M,R,R449A,Exempt,0
754,136,60,0,Standard,M,R,R449A,Exempt,0
755,137,70,0,Standard,M,R,R449A,Exempt,0
756,138,80,0,Standard,M,R,R449A,Exempt,0
757,147,10,1,Oversized,M,R,R449A,Exempt,0
758,148,15,1,Oversized,M,R,R449A,Exempt,0
759,149,16,1,Oversized,M,R,R449A,Exempt,0
760,150,18,1,Oversized,M,R,R449A,Exempt,0
761,151,20,1,Oversized,M,R,R449A,Exempt,0
762,152,24,1,Oversized,M,R,R449A,Exempt,0
763,153,30,1,Oversized,M,R,R449A,Exempt,0
764,154,40,1,Oversized,M,R,R449A,Exempt,0
765,155,50,1,Oversized,M,R,R449A,Exempt,0
766,156,60,1,Oversized,M,R,R449A,Exempt,0
767,157,70,1,Oversized,M,R,R449A,Exempt,0
768,158,80,1,Oversized,M,R,R449A,Exempt,0
769,167,16,2,Title 24 Compliant,M,R,R449A,Exempt,0
770,168,20,2,Title 24 Compliant,M,R,R449A,Exempt,0
771,169,40,2,Title 24 Compliant,M,R,R449A,Exempt,0
772,170,70,2,Title 24 Compliant,M,R,R449A,Exempt,0
773,173,10,0,Standard,M,R,R449A,Exempt,0
774,174,15,0,Standard,M,R,R449A,Exempt,0
775,175,16,0,Standard,M,R,R449A,Exempt,0
776,176,18,0,Standard,M,R,R449A,Exempt,0
777,177,20,0,Standard,M,R,R449A,Exempt,0
778,178,24,0,Standard,M,R,R449A,Exempt,0
779,179,30,0,Standard,M,R,R449A,Exempt,0
780,180,40,0,Standard,M,R,R449A,Exempt,0
781,181,50,0,Standard,M,R,R449A,Exempt,0
782,182,60,0,Standard,M,R,R449A,Exempt,0
783,183,70,0,Standard,M,R,R449A,Exempt,0
784,184,80,0,Standard,M,R,R449A,Exempt,0
785,193,10,1,Oversized,M,R,R449A,Exempt,0
786,194,15,1,Oversized,M,R,R449A,Exempt,0
787,195,16,1,Oversized,M,R,R449A,Exempt,0
788,196,18,1,Oversized,M,R,R449A,Exempt,0
789,197,20,1,Oversized,M,R,R449A,Exempt,0
790,198,24,1,Oversized,M,R,R449A,Exempt,0
791,199,30,1,Oversized,M,R,R449A,Exempt,0
792,200,40,1,Oversized,M,R,R449A,Exempt,0
793,201,50,1,Oversized,M,R,R449A,Exempt,0
794,202,60,1,Oversized,M,R,R449A,Exempt,0
795,203,70,1,Oversized,M,R,R449A,Exempt,0
796,204,80,1,Oversized,M,R,R449A,Exempt,0
797,213,16,2,Title 24 Compliant,M,R,R449A,Exempt,0
798,214,20,2,Title 24 Compliant,M,R,R449A,Exempt,0
799,215,40,2,Title 24 Compliant,M,R,R449A,Exempt,0
800,216,70,2,Title 24 Compliant,M,R,R449A,Exempt,0
801,219,10,0,Standard,M,R,R449A,Exempt,0
802,220,15,0,Standard,M,R,R449A,Exempt,0
803,221,16,0,Standard,M,R,R449A,Exempt,0
804,222,18,0,Standard,M,R,R449A,Exempt,0
805,223,20,0,Standard,M,R,R449A,Exempt,0
806,224,24,0,Standard,M,R,R449A,Exempt,0
807,225,30,0,Standard,M,R,R449A,Exempt,0
808,226,40,0,Standard,M,R,R449A,Exempt,0
809,227,50,0,Standard,M,R,R449A,Exempt,0
810,228,60,0,Standard,M,R,R449A,Exempt,0
811,229,70,0,Standard,M,R,R449A,Exempt,0
812,230,80,0,Standard,M,R,R449A,Exempt,0
813,239,10,1,Oversized,M,R,R449A,Exempt,0
